marca,modelo,anios_produccion,rango_anios,tiene_serie,tiene_deportiva,observaciones_facelift,serie_1g,serie_2g,serie_3g,precio_fatal_10,precio_mal_13,precio_regular_17,precio_bien_23,precio_vida_deportiva,valor_minimo_usado,porcentaje_15,porcentaje_20,porcentaje_23
TOYOTA,AURIS,2013-2018,15-18,True,False,CAMBIA BASICAMENTE PARAGOLPES E ILUMINACION,1720/1G-Ibri,2180/2g-ibri,3230/3GH,1680.0,2030.0,2480.0,3680.0,,7000.0,1050.0,1400.0,1610.0
TOYOTA,AYGO,2015-2022,15-18,True,False,,780/1g,1080/2g,1630/3g,780.0,870.0,1280.0,1680.0,,5000.0,750.0,1000.0,1150.0
TOYOTA,AYGO,2015-2022,18-22,False,False,CAMBIA LOS PARAGOLPES Y LA ILUMINACION,1380,1590,2030,,1380.0,1680.0,2180.0,,8500.0,1275.0,1700.0,1955.0
TOYOTA,AYGO X CROSS,2022 EN ADELANTE,22-25,True,False,,,,,,,,,,12000.0,1800.0,2400.0,2760.0
TOYOTA,AYGO X CROSS,2022 EN ADELANTE,25>,True,False,CAMBIA LA CARROCERIA FRONTAL COMPLETA Y LOS RETROVISORES,,,,,,,,,,,,
TOYOTA,AVENSIS,2009-2018,09-11,True,False,,mirar km,,2200,730.0,1070.0,1270.0,1570.0,,3500.0,525.0,700.0,805.0
TOYOTA,AVENSIS,2009-2018,12-16,False,False,"CAMBIAN LOS PARAGOLPES, LAS REJILLAS, LOS RETROVISORES Y LA ILUMINACION",,,,1170.0,1570.0,1870.0,2370.0,,5900.0,885.0,1180.0,1357.0
TOYOTA,AVENSIS,2009-2018,16-18,True,False,"CAMBIA LA CARROCERIA FRONTAL COMPLETA (INCLUIDO ALETAS), RETROVISORES Y LA CARROCERIA TRASERA COMPLETA",,,,1680.0,2130.0,2580.0,3270.0,,7200.0,1080.0,1440.0,1656.0
TOYOTA,CAMRY,2019-2022,19-21,True,False,,,,,,,,,,18500.0,2775.0,3700.0,4255.0
TOYOTA,CAMRY,2019-2022,21-22,True,False,,,,,,,,,,24400.0,3660.0,4880.0,5612.0
TOYOTA,COROLLA,2019 EN ADELANTE,19-23,True,False,,2810/1,3030/3910,4280/5030/3G,3030.0,3280.0,3880.0,5230.0,,15000.0,2250.0,3000.0,3450.0
TOYOTA,COROLLA,2019 EN ADELANTE,23>,False,False,"CAMBIAN LAS REJILLAS DELANTERAS, EL SPOILER DELANTERO, SPOILER TRASERO Y LA ILUMINACION",3330,3580/4230,4630/5630,3680.0,3880.0,4880.0,5830.0,,17800.0,2670.0,3560.0,4094.0
TOYOTA,COROLLA CROSS,2023 EN ADELANTE,23-25,True,False,,4230,5230,6230,,4130.0,5230.0,6130.0,,30000.0,4500.0,6000.0,6900.0
TOYOTA,COROLLA CROSS,2023 EN ADELANTE,26>,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, RETROVISORES Y LA ILUMINACION (ADEMAS ESTÁ DISPONIBLE UNA VERSION GR SPORT QUE ANTES NO HABÍA)",,,,,,,,,0.0,0.0,0.0,0.0
TOYOTA,VERSO,2009-2018,09-13,True,False,,1070,1170/2g,1470/3g,870.0,1070.0,1370.0,1670.0,,4000.0,600.0,800.0,920.0
TOYOTA,VERSO,2009-2018,13-18,False,False,"CAMBIA LA CARROCERIA FRONTAL COMPLETA (INCLUIDO ALETAS) LOS RETROVISORES, LA CARROCERIA TRASERA COMPLETA Y LA ILUMINACION  14> mirar bien bien",1630,2030/2g,2370/3g,1630.0,1870.0,2170.0,2770.0,,6200.0,930.0,1240.0,1426.0
TOYOTA,C-HR,2027-2023,17-20,True,False,,2780/1g,3230/2g,4230/3g,2780.0,3190.0,3910.0,5050.0,,13400.0,2010.0,2680.0,3082.0
TOYOTA,C-HR,2027-2023,20-23,False,False,"CAMBIA EL PARAGOLPES DELANTERO, REJILLAS, PARAGOPES TRASERO, PORTON TRASERO Y LA ILUMINACION",3130/1g,4260/2g,5230/3g,2880.0,3380.0,4260.0,5230.0,,15900.0,2385.0,3180.0,3657.0
TOYOTA,C-HR,2024 EN ADELANTE,24>,True,False,,3710/1gh,4830/2gh,6230/3gh,,3910.0,4830.0,5730.0,,27000.0,4050.0,5400.0,6210.0
TOYOTA,GT86,2012-2021,12-17,True,False,,2430/0/1,,,2430.0,2880.0,3230.0,4330.0,,15000.0,2250.0,3000.0,3450.0
TOYOTA,GT86,2012-2021,17-21,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, ALETAS Y LA ILUMINACION",,,,2880.0,3480.0,3880.0,4280.0,,23000.0,3450.0,4600.0,5290.0
TOYOTA,GR86,2022 EN ADELANTE,22>,True,False,,258cv,,,,,,,,37900.0,5685.0,7580.0,8717.0
TOYOTA,HIGHLANDER,2021 EN ADELANTE,21>,True,False,,,,,,,,,,24000.0,3600.0,4800.0,5520.0
TOYOTA,HILUX,2016-2025,16-20,True,False,,10830/vida,,5230,6180.0,7230.0,7830.0,8630.0,,18000.0,2700.0,3600.0,4140.0
TOYOTA,HILUX,2016-2025,21-25,False,False,"CAMBIA EL PARAGOLPES DELANTERO, REJILLAS, CABINA TRASERA, PARAGOLPES TRASERO Y LA ILUMINACION (EL CAPO PARECE QUE CAMBIA PERO CREO QUE NO)",13330/vida,,,6780.0,8130.0,9030.0,10630.0,,24000.0,3600.0,4800.0,5520.0
TOYOTA,IQ,2009-2014,09-14,True,False,,,,,,1180.0,1280.0,1480.0,,5500.0,825.0,1100.0,1265.0
TOYOTA,LAND CRUISER,2003-2009,03-09,True,False,,2680->98/2,3730/1g,4370/1/2,4630.0,5130.0,6130.0,6530.0,,5000.0,750.0,1000.0,1150.0
TOYOTA,LAND CRUISER 150,2010-2024,10-14,True,False,,,6130,,,6630.0,7130.0,7830.0,,18500.0,2775.0,3700.0,4255.0
TOYOTA,LAND CRUISER 150,2010-2024,14-17,False,False,"CAMBIA LA CARROCERIA FRONTAL COMPLETA, EL PORTON TRASERO Y LA ILUMINACION",,6130,,6730.0,8230.0,8880.0,10130.0,,22500.0,3375.0,4500.0,5175.0
TOYOTA,LAND CRUISER 150,2010-2024,18-24,True,False,"CAMBIA LA CARROCERIA FRONTAL COMPLETA, LA CARROCERIA TRASERA COMPLETA Y LA ILUMINACION",MINIMO--->,6730,,7780.0,8620.0,9130.0,13030.0,,27000.0,4050.0,5400.0,6210.0
TOYOTA,LAND CRUISER 150,2024 EN ADELANTE,24>,True,False,,,,,9580.0,10130.0,12880.0,14230.0,,65000.0,9750.0,13000.0,14950.0
TOYOTA,LAND CRUISER 200,2008-2015,08-12,True,False,,3170/1g,3470/2g,5170/3g,6300.0,7630.0,8730.0,9370.0,,30000.0,4500.0,6000.0,6900.0
TOYOTA,LAND CRUISER 200,2008-2015,12-15,False,False,"CAMBIA EL PARAGOLPES DELANTERO, REJILLAS, ALETAS, RETROVISORES, LA ILUMINACION Y LAS PUERTAS (AHORA LLEVA MOLDURA ¿PEGADAS?)",3570/1g,4070/2g,5870/3g,6300.0,8730.0,9370.0,10230.0,,35000.0,5250.0,7000.0,8050.0
TOYOTA,PROACE VERSO,2016 EN ADELANTE,16-24,True,False,,1870/1g,2370/2g,3190/3g,,2130.0,2330.0,3780.0,,11000.0,1650.0,2200.0,2530.0
TOYOTA,PROACE VERSO,2016 EN ADELANTE,24>,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS Y LOS FAROS DELANTEROS",2330,2530,3630/3g,,2330.0,3130.0,4230.0,,33300.0,4995.0,6660.0,7659.0
TOYOTA,PRIUS,2009-2016,09-12,True,False,,680/1g,1180/2g,1380/3g,,1180.0,1380.0,1530.0,,3300.0,495.0,660.0,759.0
TOYOTA,PRIUS,2009-2016,12-16,False,False,"CAMBIAN LOS PARAGOLPES, REJILLAS, RETROVISORES E ILUMINACION",980/1g,1280/2g,1580/3g,,1280.0,1480.0,1830.0,,4500.0,675.0,900.0,1035.0
TOYOTA,PRIUS,2016-2023,16-18,True,False,,1980/1gh,,,2180.0,2430.0,3030.0,3670.0,,6900.0,1035.0,1380.0,1587.0
TOYOTA,PRIUS,2016-2023,19-23,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, EL PARAGOLPES TRASERO Y LA ILUMINACION",2380/1GH,2630/2GH,3530/3GH,2380.0,3530.0,3870.0,4670.0,,6500.0,975.0,1300.0,1495.0
TOYOTA,PRIUS +,2012-2023,12-16,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS Y LA ILUMINACION",1580/1gh,1880/2gh,2380/3gh,,1880.0,2380.0,2830.0,,7500.0,1125.0,1500.0,1725.0
TOYOTA,PRIUS +,2012-2023,16-23,False,False,,1880/1gh,2680/2gh,3280/3gh,1880.0,2570.0,2780.0,3430.0,,10500.0,1575.0,2100.0,2415.0
TOYOTA,RAV 4,2013-2018,13-16,True,False,,3680/1GH,4180/2gh,5130,3280.0,3880.0,4880.0,5380.0,,4500.0,675.0,900.0,1035.0
TOYOTA,RAV 4,2013-2018,16-18,False,False,"CAMBIA PARAGOLPES DELANTERO, REJILLAS, PORTON TRASERO, PARAGOLPES TRASERO E ILUMINACION",4280/1GH,4880/2GH,5130/GH,4730.0,4880.0,5280.0,5680.0,7130.0,13500.0,2025.0,2700.0,3105.0
TOYOTA,RAV 4,2019-2026,19-26,True,False,,4680/1gh,5280,6680,4870.0,5280.0,5680.0,6680.0,8230.0,17000.0,2550.0,3400.0,3910.0
TOYOTA,RAV 4,2026 EN ADELANTE,26>,True,False,,,,,,,,,,0.0,0.0,0.0,0.0
TOYOTA,SUPRA,2019 EN ADELANTE,19>,True,False,,,,,,,,,,47500.0,7125.0,9500.0,10925.0
TOYOTA,URBAN CRUISER,2009-2013,09-13,True,False,,,,,,670.0,870.0,1070.0,,4500.0,675.0,900.0,1035.0
TOYOTA,YARIS,2012-2020,12-15,True,False,,mirar bien mod,880/2g,980/3g,880.0,980.0,1070.0,1330.0,,4500.0,675.0,900.0,1035.0
TOYOTA,YARIS,2012-2020,15-17,True,False,CAMBIA BASICAMENTE PARAGOLPES E ILUMINACION,1330 /hibr,1570/2g,2080/3hybri,1230.0,1330.0,1630.0,2170.0,,6000.0,900.0,1200.0,1380.0
TOYOTA,YARIS,2012-2020,17-20,False,False,"CAMBIA PARAGOLPES, REJILLAS, ILUMINACION Y PORTON TRASERO",1420/1G,1630/2g,2270/3g,,1430.0,2170.0,2770.0,,8000.0,1200.0,1600.0,1840.0
TOYOTA,YARIS,2020 EN ADELANTE,20>,True,False,EN ABSOLUTAMENTE TODAS LAS PIEZAS MARCAR VALIDEZ: MAZDA 2 HYBRID / TOYOTA YARIS,1830/1g,2470/2G,3380/3G,,1880.0,2830.0,3830.0,4130.0,13200.0,1980.0,2640.0,3036.0
TOYOTA,YARIS CROSS,2021 EN ADELANTE,21>,True,False,,,,,2730.0,3110.0,3710.0,4580.0,,15800.0,2370.0,3160.0,3634.0
VOLKSWAGEN,AMAROK,2011-2022,11-17,True,False,,,,,,2100.0,2800.0,3500.0,,10900.0,1635.0,2180.0,2507.0
VOLKSWAGEN,AMAROK,2011-2022,17-22,True,False,"CAMBIA EL PARAGOLPES DELANTERO, REJILLAS E ILUMINACION",,,,2780.0,3280.0,3680.0,4680.0,,19000.0,2850.0,3800.0,4370.0
VOLKSWAGEN,AMAROK,2023 EN ADELANTE,23>,True,False,EN TODAS LAS PIEZAS (EXCEPTO CARROCERIA FRONTAL Y TRASRA) MARCAR VALIDEZ CON: FORD RANGER / VW AMAROK,,,,,6230.0,7130.0,8230.0,,49400.0,7410.0,9880.0,11362.0
VOLKSWAGEN,BEETLE,2012-2018,12-17,True,False,,1900/2g,,,1370.0,1880.0,2380.0,2570.0,,7700.0,1155.0,1540.0,1771.0
VOLKSWAGEN,BEETLE,2012-2018,17-19,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, EL PARAGOLPES TRASERO Y LA ILUMINACION",,,,1880.0,2380.0,2680.0,3270.0,,12500.0,1875.0,2500.0,2875.0
VOLKSWAGEN,GOLF VI,2008-2012,08-13,True,True,(PARTE MECANICA EQUIVALENTE A JETTA III),1280/1g,1580/2g,1830/3g,1230.0,1380.0,1560.0,2030.0,,3900.0,585.0,780.0,897.0
VOLKSWAGEN,GOLF VII,2013-2020,13-17,True,True,,2030/1g,2430/2g,2780/3g,2430.0,2730.0,,3630.0,,6000.0,900.0,1200.0,1380.0
VOLKSWAGEN,GOLF VII.5,2013-2020,17-20,True,True,"CAMBIA PARAGOLPES DELANTERO, LAS REJILLAS, ALETAS, PARAGOLPES TRASERO Y LA ILUMINACION",2880/3180,3410/1/GTI,300CV,3030.0,3230.0,3830.0,4580.0,,8000.0,1200.0,1600.0,1840.0
VOLKSWAGEN,GOLF VIII,2020 EN ADELANTE,20-24,True,True,,3410/1g,4430/2g,5710/3g,3680.0,4230.0,4880.0,5710.0,,20000.0,3000.0,4000.0,4600.0
VOLKSWAGEN,GOLF VIII.5,2020 EN ADELANTE,24>,True,True,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, PARAGOLPES TRASERO, Y LA ILUMINACION",,,6230,,4880.0,5710.0,6230.0,,24900.0,3735.0,4980.0,5727.0
VOLKSWAGEN,GOLF SPORTSVAN,2014-2020,14-18,True,False,,2600/2,,,2430.0,2630.0,3270.0,4230.0,,7500.0,1125.0,1500.0,1725.0
VOLKSWAGEN,GOLF SPORTSVAN,2014-2020,18-20,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, EL PARAGOLPES TRASERO Y LA ILUMINACIÓN",,,,2470.0,2760.0,3470.0,4360.0,,11900.0,1785.0,2380.0,2737.0
VOLKSWAGEN,JETTA III,2010-2017,10-15,True,False,,,,,,1080.0,1430.0,1830.0,,4000.0,600.0,800.0,920.0
VOLKSWAGEN,JETTA III,2010-2017,15-17,False,False,"CAMBIA BASICAMENTE PARAGOLPES, ILUMINACION Y PORTON TRASERO (SIN ACTUALIZACIONES (PARTE MECANICA EQUIVALENTE A GOLF VI)",,,,,1430.0,1830.0,2680.0,,6900.0,1035.0,1380.0,1587.0
VOLKSWAGEN,PASSAT B7,2010-2014,10-14,True,False,,1730/20d,2170/2.0 td,2730/2.0.0tdi,6.0,2170.0,2430.0,3260.0,,3800.0,570.0,760.0,874.0
VOLKSWAGEN,PASSAT B8,2014-2024,14-19,True,False,,2880/1g,3380/2.0td,3780/3g/2.0td,6.0,2880.0,3380.0,4330.0,,7600.0,1140.0,1520.0,1748.0
VOLKSWAGEN,PASSAT B8,2014-2024,19-24,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, EL PARAGOLPES TRASERO Y LA ILUMINACION",3380/1g,3880/2.0 td,4280/3g/2.0td,6.0,3380.0,4330.0,5380.0,,11500.0,1725.0,2300.0,2645.0
VOLKSWAGEN,PASSAT B9,2024 EN ADELANTE,24>,True,False,,3680,,,,,,,,35900.0,5385.0,7180.0,8257.0
VOLKSWAGEN,PASSAT CC,2008-2017,08-12,True,False,,1280/1g,,,,1060.0,1870.0,2670.0,,5000.0,750.0,1000.0,1150.0
VOLKSWAGEN,CC,2008-2017,12-17,True,False,"CAMBIA LA CARROCERIA FRONTAL COMPLETA, LA CARROCERIA TRASERA COMPLETA Y LA ILUMINACION",1930/1g,,,,1880.0,2380.0,3130.0,,6500.0,975.0,1300.0,1495.0
VOLKSWAGEN,ARTEON,2017 EN ADELANTE,17-20,True,False,,,,,2830.0,3380.0,3670.0,4480.0,,15000.0,2250.0,3000.0,3450.0
VOLKSWAGEN,ARTEON,2017 EN ADELANTE,21-24,True,False,"CAMBIA EL PARAGOLPES FRONTAL, LAS REJILLAS, PARAGOLPES TRASERO Y LA ILUMINACION",,,,3380.0,3680.0,4480.0,5180.0,,18000.0,2700.0,3600.0,4140.0
VOLKSWAGEN,POLO,2009 -2017,09-14,True,False,,630/1g,970/2g,1570/3g,930.0,1180.0,1480.0,1870.0,,3500.0,525.0,700.0,805.0
VOLKSWAGEN,POLO,2009 -2017,14-17,True,False,"CAMBIA BASICAMENTE PARAGOLPES, REJILLAS E ILUMINACION",930/1g,1580/2g,2230/3g,1180.0,1480.0,1730.0,2230.0,,5500.0,825.0,1100.0,1265.0
VOLKSWAGEN,POLO,2018 EN ADELANTE,18-21,True,False,,1830/2030/1G,2330/2g,2880/3g,2030.0,2330.0,2780.0,3030.0,,10000.0,1500.0,2000.0,2300.0
VOLKSWAGEN,POLO,2018 EN ADELANTE,21>,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, EL PARAGOLPES TRASERO, PORTON TRASERO Y LA ILUMINACION",2420/1g,2830/2g,3430/3g,2580.0,2780.0,3280.0,3830.0,,12500.0,1875.0,2500.0,2875.0
VOLKSWAGEN,SHARAN,2010 EN ADELANTE,10-15,True,False,,,2980/2d,,2160.0,2680.0,3130.0,3630.0,,6900.0,1035.0,1380.0,1587.0
VOLKSWAGEN,SHARAN,2010 EN ADELANTE,15-22,False,False,APARENTEMENTE CAMBIAN SOLAMENTE FAROS Y PILOTOS,,,,2230.0,2730.0,3380.0,4130.0,,11300.0,1695.0,2260.0,2599.0
VOLKSWAGEN,SCIROCCO,2008-2017,08-14,True,False,,1580/1g,2030/2g,2880/3g,1680.0,1830.0,2030.0,2830.0,,5000.0,750.0,1000.0,1150.0
VOLKSWAGEN,SCIROCCO,2008-2017,14-17,True,False,"CAMBIA PARAGOLPES, REJILLAS, ILUMINACION Y PORTON TRASERO",1880/1g,2430/2g,3680,1830.0,2130.0,3130.0,4030.0,,7000.0,1050.0,1400.0,1610.0
VOLKSWAGEN,TAIGO,2022 EN ADELANTE,22>,True,False,,2890/1g,3190/2g,5230/3g,2480.0,,,5130.0,,18500.0,2775.0,3700.0,4255.0
VOLKSWAGEN,T-CROSS,2019 EN ADELANTE,19-23,True,False,,2830/1g,3410/2g,4830/3g,3230.0,3880.0,4480.0,4880.0,,18000.0,2700.0,3600.0,4140.0
VOLKSWAGEN,T-CROSS,2019 EN ADELANTE,24>,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, PARAGOLPES TRASERO, ALERON DE PORTON, BANDEAU Y LA ILUMINACION",2830/1g,4230/2g,5230,,3600.0,4800.0,5630.0,,22000.0,3300.0,4400.0,5060.0
VOLKSWAGEN,T-ROC,2018-2025,18-21,True,False,,2680/1g,3130/2g,3680/4280/3g,2680.0,3630.0,4230.0,4880.0,,19000.0,2850.0,3800.0,4370.0
VOLKSWAGEN,T-ROC,2018-2025,22-25,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, EL PARAGOLPES TRASERO Y LA ILUMINACION",3230/1g,4230/2g,5280/3g,3880.0,4230.0,4880.0,5730.0,,26000.0,3900.0,5200.0,5980.0
VOLKSWAGEN,T-ROC,2025 EN ADELANTE,25>,True,False,,,,,,,,6230.0,,,,,
VOLKSWAGEN,TIGUAN,2008-2016,08-11,True,False,,1070/motor mal,,,1630.0,1860.0,2270.0,2670.0,,5900.0,885.0,1180.0,1357.0
VOLKSWAGEN,TIGUAN,2008-2016,11-16,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, PARAGOLPES TRASERO, PORTON TRASERO Y LA ILUMINACION",2330/1g,2670/2g,3030/3g,,2320.0,2720.0,3190.0,,8300.0,1245.0,1660.0,1909.0
VOLKSWAGEN,TIGUAN,2016-2024,16-21,True,False,,3130/1g,3910/2G,4480/3g,,3210.0,3710.0,5130.0,,14000.0,2100.0,2800.0,3220.0
VOLKSWAGEN,TIGUAN,2016-2024,21-24,True,False,CAMBIA LA CARROCERIA FRONTAL COMPLETA (ALETAS Y CAPO INCLIIDO) EL PARAGOLPES TRASERO Y LA ILUMINACION,3430/1,4480/2,5680/3,3880.0,4230.0,4880.0,5740.0,,21000.0,3150.0,4200.0,4830.0
VOLKSWAGEN,TIGUAN,2024 EN ADELANTE,24>,True,False,,fatal 1530,,,,,5130.0,6230.0,,37000.0,5550.0,7400.0,8510.0
VOLKSWAGEN,TIGUAN ALLSPACE,2018 EN ADELANTE,18-22,True,False,,3230/1g,5630/2g,5380/3g,4280.0,4630.0,5380.0,6130.0,,18500.0,2775.0,3700.0,4255.0
VOLKSWAGEN,TIGUAN ALLSPACE,2018 EN ADELANTE,22-24,True,False,CAMBIA LA CARROCERIA FRONTAL COMPLETA (ALETAS Y CAPO INCLIIDO) EL PARAGOLPES TRASERO Y LA ILUMINACION,3630/1g,,,,,,,,26500.0,3975.0,5300.0,6095.0
VOLKSWAGEN,TAIRON,2025 EN ADELANTE,25>,True,False,,,,,,,,,,0.0,0.0,0.0,0.0
VOLKSWAGEN,TOURAN,2016-2026,16-26,True,False,,2710/1g,3130/2g,4130,,3210.0,3680.0,4330.0,,11000.0,1650.0,2200.0,2530.0
VOLKSWAGEN,TOUAREG,2010-2018,10-15,True,False,,1/4.2 td 4360,4560/1,4120/1,4120.0,4570.0,5070.0,5870.0,,8300.0,1245.0,1660.0,1909.0
VOLKSWAGEN,TOUAREG,2010-2018,15-18,False,False,"CAMBIA BASICAMENTE PARAGOLPES, REJILLAS E ILUMINACION",,,,4230.0,5430.0,5870.0,7680.0,,16900.0,2535.0,3380.0,3887.0
VOLKSWAGEN,TOUAREG,2018-2026,18-23,True,False,,,,,6230.0,7230.0,78130.0,11200.0,,40000.0,6000.0,8000.0,9200.0
VOLKSWAGEN,TOUAREG,2018-2026,24-26,False,False,"CAMBIA EL PARAGOLPES DELANTERO, REJILLAS, TALONERAS, PARAGOLPES TRASERO, PORTON TRASERO Y LA ILUMINACION",,,,6280.0,8200.0,11200.0,15300.0,,68500.0,10275.0,13700.0,15755.0
VOLKSWAGEN,UP,2012-2020,12-16,True,False,,,,,,930.0,1230.0,1430.0,,3000.0,450.0,600.0,690.0
VOLKSWAGEN,UP,2012-2020,16-17,False,False,"CAMBIA PARAGOLPES, REJILLAS, ALETAS, RETROVISORES, ILUMINACION Y PORTON TRASERO",,,,,970.0,1170.0,1570.0,,5400.0,810.0,1080.0,1242.0
VOLKSWAGEN,e-UP,2020 EN ADELANTE,20-24,False,False,"A PARTIR DE 2020 SOLO SE VENDE EN VERSION ELECTRICA, COMPARTE MUCHAS COSAS CON EL DE COMBUSTION PERO CAMBIA MUCHO LA PARTE CICLO",,,solo electri,,1170.0,1470.0,1870.0,,9300.0,1395.0,1860.0,2139.0
VOLVO,V40,2012-2019,12-16,True,False,,1380/1g,1970/2g,2470/3g,,1430.0,2130.0,2630.0,,5300.0,795.0,1060.0,1219.0
VOLVO,V40,2012-2019,16-19,False,False,LO UNICO QUE CAMBIA ES LA REJILLA DEL PARAGOLPES DELANTERO Y EN ALGUNAS VERSIONES QUE TENIAN LOS FARO CON LOS LED LLAMADOS DE MARTILLO,1380//1g,2180/2g,2830/3g,1670.0,2180.0,2430.0,3180.0,,8000.0,1200.0,1600.0,1840.0
VOLVO,S60-V60,2010-2018,10-13,True,False,,,,,1630.0,2180.0,2380.0,2730.0,,6200.0,930.0,1240.0,1426.0
VOLVO,S60-V60,2010-2018,13-18,True,True,CAMBIA CARROCERIA FRONTAL COMPLETA (ALETAS TAMBIEN) Y PARAGOLPES TRASERO,,,,2330.0,2870.0,3430.0,3830.0,,7300.0,1095.0,1460.0,1679.0
VOLVO,S60-V60,2019 EN ADELANTE,19>,True,False,,,,,2870.0,3830.0,4230.0,5230.0,,24000.0,3600.0,4800.0,5520.0
VOLVO,S90-V90,2016-2024,16-20,True,False,,,,,3630.0,4380.0,4880.0,6180.0,,15600.0,2340.0,3120.0,3588.0
VOLVO,S90-V90,2016-2024,20-24,False,False,"CAMBIAL EL PARAGOLPES DELANTERO, LAS REJILLAS, LOS FAROS DE NIEBLA Y LOS PILOTOS TRASEROS",,,,4130.0,4880.0,6580.0,8830.0,,24000.0,3600.0,4800.0,5520.0
VOLVO,S90-V90,2016-2024,26>,True,False,"ACTUALIZACIÓN COMPLETA TENIENDO EN CUENTA QUE LA CARROCERIA ES LA MISMA (CAMBIA TODO, FONTAL, LATERAL Y TRASERA)",,,,,,,,,,0.0,0.0,0.0
VOLVO,XC40,2018 EN ADELANTE,18-22,True,False,,3410,,5230,3680.0,5230.0,5830.0,6830.0,,16000.0,2400.0,3200.0,3680.0
VOLVO,XC40,2018 EN ADELANTE,22>,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS Y LA ILUMINACION DELANTERA",4130,5830,6230,5030.0,5830.0,6780.0,7030.0,,22000.0,3300.0,4400.0,5060.0
VOLVO,XC60,2008-2017,08-13,True,False,,,,,1870.0,2130.0,2580.0,3330.0,,5500.0,825.0,1100.0,1265.0
VOLVO,XC60,2008-2017,13-17,False,False,"CAMBIA PARAGOLPES DELANTERO Y TRASERO, REJILLAS, CAPO, RETROVISORES, PORTON TRASERO, LAS MOLDURAS DE LAS PUERTAS Y LA ILUMINACION",16->,mirar km,16->,2380.0,2830.0,3470.0,4170.0,,9900.0,1485.0,1980.0,2277.0
VOLVO,XC60,2017 EN ADELANTE,17-24,True,False,,3560/3ind,,,3560.0,4580.0,6130.0,7130.0,,16000.0,2400.0,3200.0,3680.0
VOLVO,XC60,2017 EN ADELANTE,25>,True,False,"DE LA VERSIÓN BÁSICA CAMBIA: PARAGOLPES DELANTERO, TRASERO, REJILLAS E ILUMINACION",,,,,5130.0,,,,48000.0,,,
VOLVO,XC90,2015 EN ADELANTE,15-19,True,False,,,,,3630.0,4830.0,6280.0,7030.0,,20000.0,3000.0,4000.0,4600.0
VOLVO,XC90,2015 EN ADELANTE,19-24,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, PARAGOLPES TRASERO Y LA ILUMINACION",,,,5130.0,5480.0,6930.0,7830.0,,28000.0,4200.0,5600.0,6440.0
VOLVO,XC90,2015 EN ADELANTE,25>,True,False,CAMBIA LA CARROCERIA FRONTAL COMPLETA,,,,,,,,,78500.0,,,
MICROCOCHES,LIGIER,diesel,2014,False,False,coches sin carnet,,,,,280.0,,,,,,,
MICROCOCHES,JS 50,diesel,8/2020,False,False,coches sin carnet,año 2021,max para,arreglar 2010 eur,,880.0,1180.0,,,6000.0,900.0,1200.0,1380.0
MICROCOCHES,aixam,diesel,2016,False,False,coches sin carnet,,,,,460.0,,930.0,,5000.0,750.0,1000.0,1150.0
